"","city","Category","Sales_Dollars","Sales Volume","High School","Bachelor","Unemployment","Income","Population","White Population","Black Population","Indian Population","Asain Population","Hawaiian Population","Other Population","Multi Population"
"1921","Latimer","Misc",380,14,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1922","Latimer","Whisky",3785,301,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1923","Latimer","Vodka",1769,192,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1924","Latimer","Rum",1097,83,81.3,13.1,5.8,26146,499,431,29,3,14,0,17,5
"1925","Laurens","Whisky",46205,3694,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1926","Laurens","Amaretto",355,61,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1927","Laurens","Gin",2000,218,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1928","Laurens","Rum",20100,1474,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1929","Laurens","Misc",7106,484,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1930","Laurens","Brandy",2391,194,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1931","Laurens","Schnapps",5900,544,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1932","Laurens","Distilled Spirits",521,24,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1933","Laurens","Tequila",3585,224,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1934","Laurens","Vodka",28058,3616,92,15.3,2.6,31726,1272,1155,54,6,16,0,19,22
"1935","Lawler","Schnapps",7115,516,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1936","Lawler","Whisky",24645,1711,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1937","Lawler","Amaretto",325,32,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1938","Lawler","Rum",15259,906,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1939","Lawler","Brandy",1233,98,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1940","Lawler","Tequila",2613,93,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1941","Lawler","Misc",6880,303,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1942","Lawler","Gin",666,51,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1943","Lawler","Vodka",10360,847,89.8,15.5,2.8,27328,324,324,0,0,0,0,0,0
"1944","Le Claire","Vodka",137181,8500,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1945","Le Claire","Distilled Spirits",2683,86,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1946","Le Claire","Misc",55663,2618,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1947","Le Claire","Whisky",206315,7729,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1948","Le Claire","Tequila",10664,809,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1949","Le Claire","Gin",29821,1187,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1950","Le Claire","Amaretto",773,81,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1951","Le Claire","Schnapps",21938,1105,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1952","Le Claire","Rum",26613,2006,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1953","Le Claire","Brandy",3877,269,97.9,41.4,6.5,45493,3931,3653,93,7,0,0,23,155
"1954","Le Grand","Whisky",27284,1929,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1955","Le Grand","Gin",612,47,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1956","Le Grand","Misc",4640,286,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1957","Le Grand","Vodka",13200,1414,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1958","Le Grand","Rum",7548,551,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1959","Le Grand","Distilled Spirits",606,29,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1960","Le Grand","Tequila",2052,95,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1961","Le Grand","Amaretto",243,30,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1962","Le Grand","Schnapps",3603,407,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1963","Le Grand","Brandy",1516,94,95.7,16,2.6,31467,995,926,14,0,6,0,13,36
"1964","Le Mars","Schnapps",74943,5811,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1965","Le Mars","Misc",119371,6620,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1966","Le Mars","Gin",24907,1891,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1967","Le Mars","Whisky",519089,35579,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1968","Le Mars","Tequila",74429,5181,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1969","Le Mars","Amaretto",4279,411,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1970","Le Mars","Rum",218329,15011,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1971","Le Mars","Brandy",30911,2628,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1972","Le Mars","Vodka",226007,19487,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1973","Le Mars","Distilled Spirits",5500,286,90.6,18.7,3.8,36924,9826,9066,87,44,69,42,320,198
"1974","Lenox","Vodka",9581,1264,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1975","Lenox","Schnapps",1855,166,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1976","Lenox","Tequila",4353,240,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1977","Lenox","Amaretto",509,33,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1978","Lenox","Distilled Spirits",7,1,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1979","Lenox","Misc",3398,220,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1980","Lenox","Gin",631,56,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1981","Lenox","Whisky",19996,1258,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1982","Lenox","Brandy",1185,107,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1983","Lenox","Rum",3740,249,83.1,9.3,4.8,24837,1424,1275,0,11,18,0,120,0
"1984","Leon","Gin",951,84,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1985","Leon","Brandy",1308,118,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1986","Leon","Misc",6647,331,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1987","Leon","Distilled Spirits",378,16,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1988","Leon","Schnapps",8317,614,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1989","Leon","Amaretto",646,50,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1990","Leon","Vodka",15536,1744,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1991","Leon","Whisky",48149,2909,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1992","Leon","Tequila",3033,218,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1993","Leon","Rum",9223,694,85.1,13.9,7,22734,1995,1962,1,0,18,0,0,14
"1994","Lisbon","Whisky",31123,2143,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"1995","Lisbon","Vodka",18949,1809,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"1996","Lisbon","Brandy",918,84,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"1997","Lisbon","Amaretto",156,13,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"1998","Lisbon","Rum",9500,664,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"1999","Lisbon","Distilled Spirits",538,25,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"2000","Lisbon","Tequila",2885,212,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"2001","Lisbon","Schnapps",3027,208,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"2002","Lisbon","Misc",6161,513,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"2003","Lisbon","Gin",3253,349,93.8,26.2,4.1,36716,1908,1827,31,18,0,0,13,19
"2004","Logan","Whisky",28815,2174,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2005","Logan","Brandy",1290,112,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2006","Logan","Vodka",12942,1486,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2007","Logan","Distilled Spirits",38,1,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2008","Logan","Gin",792,67,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2009","Logan","Tequila",2329,185,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2010","Logan","Misc",4016,314,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2011","Logan","Schnapps",4417,484,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2012","Logan","Amaretto",80,13,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2013","Logan","Rum",12010,881,88.2,21.5,1.5,36786,1540,1485,7,7,0,7,0,34
"2014","Lohrville","Vodka",602,52,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2015","Lohrville","Rum",680,37,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2016","Lohrville","Schnapps",203,17,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2017","Lohrville","Tequila",127,4,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2018","Lohrville","Brandy",94,2,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2019","Lohrville","Whisky",1496,100,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2020","Lohrville","Gin",31,3,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2021","Lohrville","Misc",294,11,91.1,21.9,6.5,29167,384,378,0,3,1,0,1,1
"2022","Lost Nation","Misc",505,31,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2023","Lost Nation","Brandy",641,44,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2024","Lost Nation","Tequila",212,12,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2025","Lost Nation","Schnapps",906,70,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2026","Lost Nation","Whisky",6745,432,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2027","Lost Nation","Distilled Spirits",73,3,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2028","Lost Nation","Gin",118,10,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2029","Lost Nation","Rum",1420,93,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2030","Lost Nation","Amaretto",36,3,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2031","Lost Nation","Vodka",2715,303,84.3,14.2,1.9,29583,493,487,0,0,0,0,3,3
"2032","Lovilia","Gin",30,2,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2033","Lovilia","Whisky",3683,186,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2034","Lovilia","Schnapps",209,16,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2035","Lovilia","Rum",1151,79,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2036","Lovilia","Distilled Spirits",169,8,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2037","Lovilia","Tequila",202,12,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2038","Lovilia","Misc",588,21,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2039","Lovilia","Brandy",47,4,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2040","Lovilia","Vodka",1336,128,91.1,5.3,16.9,25893,600,600,0,0,0,0,0,0
"2041","Madrid","Distilled Spirits",252,12,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2042","Madrid","Amaretto",228,35,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2043","Madrid","Gin",1543,142,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2044","Madrid","Whisky",31737,2191,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2045","Madrid","Brandy",1493,138,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2046","Madrid","Schnapps",2423,257,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2047","Madrid","Vodka",19182,1962,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2048","Madrid","Misc",4642,339,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2049","Madrid","Tequila",4913,403,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2050","Madrid","Rum",12487,876,91.5,17.4,2.6,35351,2585,2541,0,7,0,0,0,37
"2051","Malvern","Misc",2672,104,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2052","Malvern","Vodka",7013,758,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2053","Malvern","Whisky",15138,992,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2054","Malvern","Rum",3280,192,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2055","Malvern","Gin",187,15,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2056","Malvern","Tequila",805,55,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2057","Malvern","Schnapps",655,44,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2058","Malvern","Brandy",179,16,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2059","Malvern","Distilled Spirits",101,4,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2060","Malvern","Amaretto",18,3,90.2,20.8,4.5,38750,982,973,1,4,0,0,4,0
"2061","Manchester","Schnapps",58772,4326,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2062","Manchester","Amaretto",2566,242,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2063","Manchester","Distilled Spirits",3157,214,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2064","Manchester","Tequila",37225,2573,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2065","Manchester","Rum",143769,9549,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2066","Manchester","Vodka",143311,14037,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2067","Manchester","Gin",13524,1025,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2068","Manchester","Brandy",17826,1243,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2069","Manchester","Misc",74723,4223,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2070","Manchester","Whisky",366013,26145,89.9,18.6,2.6,30320,5083,5048,24,5,0,0,0,6
"2071","Manly","Distilled Spirits",202,11,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2072","Manly","Whisky",5464,330,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2073","Manly","Brandy",23,2,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2074","Manly","Tequila",475,33,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2075","Manly","Rum",1759,104,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2076","Manly","Schnapps",581,36,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2077","Manly","Misc",277,11,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2078","Manly","Vodka",2066,177,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2079","Manly","Gin",57,7,89.9,12.4,3.5,22569,1551,1471,6,4,2,0,5,63
"2080","Manning","Rum",21062,1360,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2081","Manning","Vodka",15976,1375,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2082","Manning","Whisky",44040,3146,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2083","Manning","Distilled Spirits",239,11,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2084","Manning","Schnapps",4237,316,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2085","Manning","Gin",859,68,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2086","Manning","Amaretto",239,23,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2087","Manning","Misc",6515,376,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2088","Manning","Tequila",1617,98,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2089","Manning","Brandy",1896,183,91.4,21.5,8.8,25907,1509,1475,2,0,16,0,0,16
"2090","Manson","Gin",855,58,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2091","Manson","Schnapps",6151,477,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2092","Manson","Amaretto",650,100,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2093","Manson","Misc",8176,476,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2094","Manson","Vodka",27822,2992,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2095","Manson","Tequila",6366,323,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2096","Manson","Brandy",1658,148,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2097","Manson","Whisky",52032,4039,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2098","Manson","Rum",28395,1924,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2099","Manson","Distilled Spirits",13,1,94.9,15.2,1.5,29279,1825,1767,0,4,2,0,3,49
"2100","Mapleton","Vodka",36655,3600,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2101","Mapleton","Distilled Spirits",1537,80,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2102","Mapleton","Brandy",2261,214,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2103","Mapleton","Amaretto",2860,280,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2104","Mapleton","Schnapps",16177,1123,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2105","Mapleton","Tequila",8990,562,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2106","Mapleton","Gin",1692,160,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2107","Mapleton","Rum",40528,2807,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2108","Mapleton","Misc",18027,1280,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2109","Mapleton","Whisky",100936,6650,84.7,22.2,4.7,30000,1299,1299,0,0,0,0,0,0
"2110","Maquoketa","Misc",69787,4576,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2111","Maquoketa","Amaretto",4389,577,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2112","Maquoketa","Brandy",17313,1470,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2113","Maquoketa","Vodka",153488,15670,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2114","Maquoketa","Whisky",340469,25960,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2115","Maquoketa","Rum",125087,8493,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2116","Maquoketa","Schnapps",77861,5954,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2117","Maquoketa","Tequila",26140,1804,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2118","Maquoketa","Gin",13116,1232,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2119","Maquoketa","Distilled Spirits",2139,96,92.8,16.3,8.3,25028,6025,5627,25,7,32,120,0,214
"2120","Marcus","Misc",2962,225,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2121","Marcus","Brandy",995,89,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2122","Marcus","Vodka",5148,540,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2123","Marcus","Amaretto",114,15,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2124","Marcus","Tequila",351,24,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2125","Marcus","Gin",929,87,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2126","Marcus","Schnapps",1709,150,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2127","Marcus","Rum",4466,285,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2128","Marcus","Whisky",17779,1284,90.8,23,2.6,31722,1146,1100,0,5,0,0,0,41
"2129","Marengo","Brandy",7962,749,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2130","Marengo","Tequila",9076,740,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2131","Marengo","Schnapps",22747,2004,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2132","Marengo","Gin",4627,442,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2133","Marengo","Misc",16744,1373,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2134","Marengo","Amaretto",1208,158,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2135","Marengo","Whisky",125832,10056,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2136","Marengo","Distilled Spirits",1437,82,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2137","Marengo","Rum",35466,2849,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2138","Marengo","Vodka",61941,7224,90.2,10.6,2.4,25875,2927,2809,30,0,0,3,40,45
"2139","Marion","Whisky",713346,44739,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2140","Marion","Rum",294736,21436,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2141","Marion","Gin",54846,4058,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2142","Marion","Vodka",587170,55849,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2143","Marion","Brandy",57301,3693,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2144","Marion","Tequila",110636,8197,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2145","Marion","Amaretto",7643,708,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2146","Marion","Misc",190676,12430,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2147","Marion","Schnapps",78664,5700,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2148","Marion","Distilled Spirits",11719,559,96.1,34.2,3.9,38340,37198,34765,858,22,577,0,177,799
"2149","Marshalltown","Schnapps",104914,8199,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2150","Marshalltown","Tequila",190658,8956,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2151","Marshalltown","Distilled Spirits",20345,1933,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2152","Marshalltown","Rum",337545,24477,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2153","Marshalltown","Gin",73943,5965,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2154","Marshalltown","Brandy",136363,6713,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2155","Marshalltown","Misc",248326,15064,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2156","Marshalltown","Vodka",573493,53077,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2157","Marshalltown","Whisky",1034709,63752,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2158","Marshalltown","Amaretto",9047,913,79.7,19.5,7.1,27243,27637,21427,460,93,1238,15,3550,854
"2159","Martensdale","Vodka",2994,294,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2160","Martensdale","Gin",76,7,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2161","Martensdale","Schnapps",419,20,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2162","Martensdale","Rum",1267,75,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2163","Martensdale","Brandy",39,4,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2164","Martensdale","Distilled Spirits",579,23,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2165","Martensdale","Whisky",4855,245,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2166","Martensdale","Misc",734,29,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2167","Martensdale","Tequila",405,15,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
"2168","Mason City","Schnapps",156740,11883,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2169","Mason City","Tequila",273156,18353,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2170","Mason City","Rum",501497,37735,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2171","Mason City","Brandy",127233,8179,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2172","Mason City","Gin",86816,6514,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2173","Mason City","Amaretto",16341,1640,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2174","Mason City","Misc",353126,22703,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2175","Mason City","Vodka",946719,90501,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2176","Mason City","Whisky",1275480,88557,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2177","Mason City","Distilled Spirits",15671,788,92.5,21.4,4.9,27246,27546,25872,524,93,343,0,178,536
"2178","Maxwell","Misc",747,37,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2179","Maxwell","Vodka",5169,540,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2180","Maxwell","Schnapps",683,68,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2181","Maxwell","Amaretto",30,4,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2182","Maxwell","Tequila",400,18,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2183","Maxwell","Brandy",1054,88,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2184","Maxwell","Gin",74,5,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2185","Maxwell","Whisky",18549,1434,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2186","Maxwell","Distilled Spirits",322,14,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2187","Maxwell","Rum",4414,273,96.4,20.4,1.9,36042,839,809,0,0,21,0,0,9
"2188","Mechanicsville","Whisky",11529,733,94.9,21.1,1.1,31607,1052,1047,0,0,0,0,0,5
